"Pomelo", 45.47, 801
"Brocoli", 354.15, 428
"Caqui", 840.47, 89
"Lima", 1248.65, 176
"Manzana", 140.88, 1170
"Ajo", 895.94, 105
"Uva", 668.47, 351
"Manzana", 139.46, 920
"Lechuga", 48.44, 900
"Durazno", 166.37, 744
"Uva", 705.45, 348
"Naranja", 5.31, 1090
"Calabaza", 20.00, 704
"Durazno", 152.85, 824
"Brocoli", 354.15, 420
"Batata", 23.09, 810
"Coliflor", 25.88, 445
"Lechuga", 31.08, 828
"Durazno", 173.96, 864
"Brocoli", 328.74, 328
"Apio", 46.88, 348
"Zuccini", 87.21, 516
"Manzana", 139.33, 980
"Naranja", 18.58, 830
"Durazno", 140.89, 800
"Manzana", 155.86, 810
"Sandia", 54.75, 1062
"Kinoto", 34.93, 160
"Zanahoria", 35.60, 498
"Frutilla", 276.86, 252
"Esparrago", 673.63, 170
"Lima", 1016.30, 196
"Durazno", 288.36, 944
"Naranja", 18.22, 1080
"Manzana", 167.22, 1100
"Zanahoria", 39.76, 618
"Alcachofa", 150.08, 291
"TomCherry", 549.62, 236
"Choclo", 50.52, 354
"Palta", 1145.27, 436
"Frambuesa", 2039.42, 85
"Lima", 990.06, 202
"Palta", 1066.26, 412
"Rabanito", 231.83, 333
"Durazno", 166.13, 896
"Zanahoria", 44.47, 570
"Lima", 1221.73, 210
"Lima", 1358.75, 200
"Melon", 105.64, 408
"Zanahoria", 28.33, 504
"Limon", 344.45, 770
"Zanahoria", 31.14, 528
"Berenjena", 61.13, 630
"Batata", 22.78, 860
"Uva", 679.93, 270
"Frutilla", 285.58, 315
"Lima", 1397.91, 176
"Pomelo", 46.20, 918
"Papa", 18.72, 860
"Brocoli", 352.52, 368
"Uva", 675.03, 246
"TomCherry", 545.00, 208
"Caqui", 841.65, 109
"Apio", 56.39, 297
"Naranja", 24.80, 950
"Berenjena", 54.84, 648
"Pera", 161.95, 1130
"Uva", 663.42, 285
"Champignon", 3580.44, 98
"Acelga", 21.36, 783
"Palta", 500.28, 425
"Mandarina", 27.68, 1130
"Berenjena", 65.75, 678
"Morron", 2910.54, 552
"Pepino", 39.04, 505
"Ajo", 940.41, 80
"Cereza", 1034.23, 206
"Pera", 155.09, 1100
"Berenjena", 69.07, 480
"Rabanito", 239.19, 336
"Repollo", 1.87, 665
"Rabanito", 193.25, 324
"Papa", 19.29, 910
"Mandarina", 22.76, 1190
"Uva", 696.80, 324
"Rabanito", 232.47, 240
"Champignon", 3613.85, 109
"Repollo", 3.89, 742
"Zanahoria", 31.77, 582
"Batata", 17.56, 810
"Durazno", 282.87, 896
"Frutilla", 292.82, 255
"Pepino", 24.12, 565
"Acelga", 21.88, 999
"Limon", 329.38, 651
"Lima", 1268.08, 220
"Palta", 512.64, 580
"Tomate", 739.26, 864
"Tomate", 783.37, 882
"Esparrago", 641.10, 212
"Esparrago", 645.54, 176
"Zuccini", 78.14, 564
"Higo", 2535.13, 98
"Alcachofa", 142.67, 354
"Palta", 518.10, 585
"Tomate", 730.41, 954
"Palta", 499.43, 470
"Durazno", 267.91, 816
"Limon", 314.68, 637
"Kinoto", 38.66, 212
"Berenjena", 54.72, 642
"Frutilla", 298.07, 312
"Choclo", 55.15, 288
"Banana", 60.94, 910
"Champignon", 3653.46, 99
"Morron", 2912.15, 696
"Kinoto", 31.35, 176
"Cereza", 1065.66, 160
"Lima", 1223.56, 182
"Durazno", 146.11, 944
"Ajo", 932.35, 90
"Naranja", 14.92, 870
"TomCherry", 552.10, 224
"Ciruela", 949.39, 1080
"Tomate", 774.86, 1053
"Lima", 1261.30, 188
"Caqui", 815.26, 103
"Frutilla", 294.75, 297
"Palta", 1167.58, 384
"Champignon", 3578.64, 99
"Esparrago", 613.45, 234
"Pera", 153.64, 930
"Higo", 2489.37, 108
"Lima", 1205.60, 224
"Berenjena", 59.95, 480
"Durazno", 180.67, 824
"Ciruela", 941.26, 1080
"Naranja", 19.11, 820
"Cebolla", 64.03, 672
"Mandarina", 22.18, 1060
"Ajo", 964.02, 84
"Calabaza", 26.60, 776
"Ciruela", 953.89, 999
"Melon", 118.54, 360
"Banana", 72.00, 1080
"Palta", 1120.71, 480
"Ciruela", 957.63, 882
"Tomate", 751.71, 873
"Lima", 1185.43, 226
"Lima", 1008.94, 234
"Lima", 1293.39, 180
"Lima", 1376.40, 168
"Palta", 483.36, 435
"Sandia", 69.90, 729
"Esparrago", 626.82, 202
"Pomelo", 38.47, 756
"Lima", 978.02, 210
"Pera", 160.35, 1100
"Berenjena", 58.58, 642
"Papa", 19.18, 1030
"Higo", 2440.55, 92
"Champignon", 3573.71, 107
"Limon", 320.89, 819
"Morron", 2863.19, 546
"Zuccini", 73.87, 534
"Esparrago", 597.79, 172
"Ciruela", 1000.14, 756
"Choclo", 58.20, 273
"Kinoto", 27.22, 196
"Lima", 1244.46, 234
"Durazno", 150.48, 824
"Mandarina", 14.86, 1180
"Frambuesa", 2092.80, 81
"Palta", 454.38, 520
"Naranja", 12.87, 830
"Kinoto", 36.62, 208
"Ciruela", 902.59, 927
"Ajo", 898.95, 86
"Zanahoria", 39.10, 660
"Banana", 72.90, 920
"Esparrago", 599.51, 164
"Papa", 14.64, 1070
"Lima", 1362.26, 186
"Cereza", 1006.53, 208
"Limon", 339.81, 581
"Papa", 13.23, 1040
"Rabanito", 199.25, 315
"Frutilla", 293.03, 321
"Acelga", 28.07, 810
"Apio", 66.04, 333
"Alcachofa", 145.52, 336
"Cebolla", 77.11, 952
"Apio", 47.32, 333
"Pomelo", 50.29, 1071
"Cereza", 1013.12, 212
"Caqui", 856.18, 116
"Pera", 154.28, 1130
"TomCherry", 555.89, 236
"Brocoli", 339.95, 376
"Frambuesa", 2124.31, 87
"Lima", 1366.29, 210
"Lechuga", 35.51, 747
"Brocoli", 344.10, 456
"Durazno", 168.44, 656
"Palta", 496.19, 480
"Naranja", 9.99, 840
"Lima", 1371.87, 206
"Limon", 310.98, 630
"Melon", 93.48, 384
"Repollo", 2.67, 686
"Morron", 2962.69, 534
"Caqui", 840.45, 99
"Kiwi", 439.86, 384
"Pepino", 40.15, 540
"Calabaza", 14.28, 768
"Tomate", 814.25, 792
"Coliflor", 30.56, 400
"Mandarina", 19.70, 860
"Cereza", 1054.05, 194
"Manzana", 135.00, 1120
"Esparrago", 583.46, 218
"Apio", 56.30, 315
"TomCherry", 514.09, 206
"Esparrago", 576.88, 218
"Palta", 1153.68, 324
"Manzana", 155.13, 1080
"Champignon", 3698.62, 116
"Champignon", 3659.71, 104
"Lima", 1374.63, 170
"Zanahoria", 38.91, 642
"Durazno", 269.45, 864
"Limon", 363.33, 784
"Apio", 43.03, 276
"Acelga", 20.97, 801
"Mandarina", 19.97, 1180
"Berenjena", 59.02, 552
"Brocoli", 352.00, 372
"Rabanito", 226.69, 321
"Morron", 2953.91, 708
"Banana", 66.02, 1050
"Caqui", 819.94, 116
"Durazno", 157.77, 856
"Cebolla", 58.65, 776
"Alcachofa", 148.86, 243
"Alcachofa", 132.31, 288
"Zanahoria", 28.26, 570
"Banana", 73.77, 1040
"Lechuga", 46.21, 927
"Frambuesa", 2106.33, 100
"Palta", 1193.20, 328
"Pera", 152.01, 960
"Zanahoria", 33.71, 648
"Durazno", 257.08, 944
"Mandarina", 27.61, 860
"Kinoto", 25.37, 168
"Banana", 43.32, 870
"Frambuesa", 2015.08, 114
"Palta", 476.48, 500
"Apio", 51.76, 360
"Choclo", 51.86, 348
"Naranja", 15.59, 1120
"Sandia", 58.07, 981
"Champignon", 3647.97, 85
"Lima", 1425.96, 190
"TomCherry", 547.29, 240
"Palta", 499.33, 495
"Palta", 1154.21, 404
"Uva", 743.07, 249
"Melon", 115.28, 376
"Cereza", 1077.84, 232
"Repollo", 5.69, 791
"Choclo", 60.05, 330
"Higo", 2522.73, 107
"TomCherry", 576.30, 186
"Apio", 54.58, 264
"Alcachofa", 146.07, 267
"Pomelo", 41.64, 819
"Zuccini", 84.38, 570
"Batata", 18.01, 1140
"Berenjena", 49.91, 516
"Ciruela", 1002.10, 1080
"Manzana", 113.74, 890
"Berenjena", 55.89, 498
"Acelga", 27.86, 999
"Rabanito", 233.58, 300
"Tomate", 757.83, 828
"Lima", 1347.20, 186
"Berenjena", 63.98, 480
"Caqui", 845.85, 80
"Durazno", 126.94, 936
"Sandia", 47.19, 1071
"Melon", 106.22, 356
"Brocoli", 347.28, 324
"Kiwi", 451.59, 376
"Durazno", 277.61, 792
"Caqui", 807.51, 116
"Kinoto", 43.40, 172
"Ajo", 887.46, 117
"Frambuesa", 2000.19, 86
"Palta", 1075.96, 436
"Palta", 1155.37, 320
"Calabaza", 12.90, 696
"Champignon", 3634.65, 88
"Pepino", 28.78, 480
"Zuccini", 95.66, 564
"Melon", 99.29, 428
"Kiwi", 396.94, 452
"Uva", 711.43, 249
"Cebolla", 61.09, 664
"Morron", 2960.30, 690
"Mandarina", 21.43, 1010
"Uva", 745.70, 342
"Palta", 1098.23, 368
"Lima", 1363.45, 206
"Berenjena", 57.53, 636
"Morron", 2966.91, 588
"Frutilla", 284.91, 303
"Kiwi", 451.54, 460
"Frutilla", 265.29, 258
"Mandarina", 10.35, 1020
"Lima", 1286.50, 190
"Zanahoria", 34.57, 600
"Caqui", 798.07, 107
"Ajo", 886.26, 87
"Higo", 2454.42, 85
"Lima", 1364.58, 178
"Durazno", 275.64, 952
"Sandia", 70.47, 864
"Zanahoria", 36.03, 522
"Lima", 1401.16, 236
"Pomelo", 42.91, 720
"Berenjena", 40.75, 576
"Ciruela", 947.10, 837
"Durazno", 280.78, 752
"Mandarina", 15.93, 1090
"Pera", 153.19, 1130
"Palta", 1122.59, 456
"Lechuga", 40.48, 1026
"Frambuesa", 2113.92, 83
"Batata", 27.61, 880
"Calabaza", 25.53, 784
"Lima", 1040.89, 174
"Zuccini", 101.09, 666
"Durazno", 174.02, 728
"Tomate", 785.55, 990
"Naranja", 15.60, 810
"Uva", 681.80, 306
"Pepino", 33.12, 570
"Kiwi", 439.80, 360
"Tomate", 721.36, 981
"Papa", 18.26, 970
"Batata", 24.71, 920
"Esparrago", 610.63, 212
"Frambuesa", 2047.08, 109
"Higo", 2559.67, 89
"Alcachofa", 119.58, 273
"Berenjena", 31.79, 618
"Papa", 16.95, 990
"Cebolla", 79.15, 904
"Lima", 1044.83, 190
"TomCherry", 517.37, 164
"Champignon", 3607.41, 120
"Pepino", 34.29, 415
"Frambuesa", 2081.68, 98
"TomCherry", 540.08, 204
"Naranja", 12.26, 1050
"Higo", 2466.57, 82
"Pera", 148.16, 940
"Sandia", 57.13, 765
"Tomate", 769.71, 783
"Lima", 1272.98, 220
"Alcachofa", 139.76, 294
"Mandarina", 10.95, 840
"Alcachofa", 136.12, 285
"Pomelo", 36.84, 918
"Melon", 113.88, 404
"Lima", 1066.18, 188
"Kiwi", 438.04, 396
"Pera", 148.07, 880
"Kiwi", 362.64, 428
"Morron", 2949.27, 492
"Lima", 1004.05, 186
"Mandarina", 21.70, 1170
"Palta", 482.07, 410
"Naranja", 11.46, 970
"Pomelo", 53.37, 873
"Batata", 16.53, 1180
"Berenjena", 48.82, 690
"Melon", 115.42, 332
"Cebolla", 59.94, 864
"Morron", 3020.47, 624
"Melon", 125.16, 384
"Limon", 340.98, 742
"Brocoli", 351.00, 324
"Acelga", 16.91, 1044
"Naranja", 6.12, 1100
"Berenjena", 51.22, 516
"Palta", 1092.16, 364
"Kiwi", 448.06, 444
"Naranja", 4.04, 800
"Esparrago", 581.41, 230
"Pomelo", 57.10, 1026
"Champignon", 3606.93, 98
"Tomate", 702.36, 963
"Pepino", 42.96, 495
"Esparrago", 625.24, 236
"Banana", 59.14, 1040
"Melon", 105.89, 412
"Repollo", 5.26, 840
"Apio", 74.38, 315
"Naranja", 14.52, 900
"Durazno", 169.53, 784
"Durazno", 232.53, 784
"Morron", 2931.43, 594
"Sandia", 56.38, 1053
"Batata", 12.26, 860
"Melon", 103.75, 436
"TomCherry", 528.54, 210
"Calabaza", 11.04, 816
"Manzana", 160.38, 970
"Naranja", 13.75, 800
"Apio", 56.45, 321
"Frambuesa", 1989.87, 112
"Banana", 60.72, 1200
"Lima", 1302.52, 182
"Lima", 1042.33, 204
"Manzana", 141.71, 980
"Brocoli", 323.86, 468
"Cebolla", 64.62, 856
"Rabanito", 227.34, 267
"Higo", 2452.71, 89
"Berenjena", 47.59, 582
"Sandia", 52.17, 1062
"Frutilla", 283.45, 351
"Zuccini", 94.35, 510
"Naranja", 14.97, 860
"Ciruela", 945.38, 774
"Frutilla", 291.78, 339
"Melon", 116.03, 476
"Palta", 1153.86, 480
"Champignon", 3567.46, 113
"Melon", 110.49, 360
"Pomelo", 47.76, 801
"Mandarina", 26.87, 860
"Kiwi", 441.05, 400
"Durazno", 147.50, 672
"Repollo", 4.30, 721
"Cebolla", 65.87, 920
"Ciruela", 1007.36, 1053
"Caqui", 790.24, 107
"Pomelo", 60.62, 801
"Ciruela", 971.30, 1071
"Frambuesa", 2037.60, 90
"Melon", 121.50, 340
"Sandia", 45.75, 792
"Choclo", 48.33, 255
"Limon", 301.80, 679
"Batata", 25.74, 980
"Rabanito", 227.22, 303
"Manzana", 149.81, 980
"Choclo", 60.85, 360
"Morron", 2855.17, 672
"Batata", 25.90, 1010
"Durazno", 129.54, 944
"Naranja", 19.21, 1040
"Manzana", 146.71, 1180
"Frutilla", 277.01, 312
"Palta", 526.81, 570
"Durazno", 172.99, 912
"Berenjena", 51.21, 636
"Rabanito", 216.81, 357
"Uva", 701.82, 333
"Pepino", 29.03, 600
"Cereza", 1013.16, 170
"Zanahoria", 37.63, 546
"Palta", 485.05, 570
"Ajo", 913.09, 96
"Lechuga", 40.30, 855
"Kiwi", 431.25, 452
"Lima", 1225.86, 222
"Tomate", 748.96, 972
"Caqui", 815.43, 101
"Kiwi", 437.41, 444
"Durazno", 169.85, 672
"Choclo", 57.35, 291
"Durazno", 145.95, 920
"Berenjena", 41.67, 558
"Cereza", 1050.57, 214
"Choclo", 54.27, 276
"Cebolla", 55.93, 784
"Brocoli", 353.66, 440
"Champignon", 3676.32, 88
"Sandia", 58.39, 963
"Caqui", 823.98, 107
"Pera", 165.29, 1100
"Coliflor", 31.07, 515
"Cebolla", 54.41, 896
"Pomelo", 47.24, 1062
"Durazno", 250.63, 856
"Champignon", 3608.20, 100
"Repollo", 6.07, 826
"Naranja", 15.11, 940
"Mandarina", 7.89, 1200
"Frambuesa", 2039.66, 115
"Coliflor", 30.64, 510
"Banana", 76.03, 1150
"Brocoli", 368.43, 348
"Mandarina", 6.11, 810
"Palta", 1116.74, 344
"Papa", 16.63, 1060
"Repollo", 3.06, 581
"Zanahoria", 29.77, 552
"Caqui", 826.98, 120
"Lima", 1403.46, 180
"Pera", 153.20, 930
"Durazno", 136.42, 760
"Cereza", 1076.39, 168
"Brocoli", 339.95, 412
"Lima", 1312.81, 210
"Lechuga", 38.22, 801
"Morron", 2913.88, 636
"Manzana", 154.22, 890
"Coliflor", 21.97, 600
"Frutilla", 292.79, 315
"Limon", 317.41, 602
"Papa", 30.62, 1200
"Palta", 1178.13, 412
"Repollo", 6.16, 714
"Batata", 17.08, 1050
"Alcachofa", 146.52, 258
"Berenjena", 43.79, 570
"Pepino", 37.17, 595
"Tomate", 758.40, 882
"Caqui", 815.94, 84
"Cereza", 1001.76, 174
"Tomate", 760.96, 945
"Caqui", 785.22, 94
"Pera", 179.05, 870
"Cebolla", 80.11, 640
"Sandia", 57.22, 999
"Calabaza", 25.80, 664
"Durazno", 146.57, 664
"Pomelo", 45.63, 1008
"Esparrago", 625.78, 168
"Sandia", 61.49, 765
"Durazno", 178.23, 704
"Mandarina", 14.62, 990
"Repollo", 4.40, 644
"Lima", 1004.66, 218
"Papa", 15.14, 930
"Brocoli", 362.17, 332
"Banana", 57.97, 1040
"Calabaza", 21.42, 912
"Melon", 115.85, 364
"Durazno", 175.54, 944
"Manzana", 145.94, 1180
"Coliflor", 39.52, 545
"Apio", 62.21, 282
"Palta", 1172.76, 460
"Coliflor", 21.42, 450
"Kinoto", 45.06, 194
"Zuccini", 88.12, 516
"Ajo", 868.82, 87
"Pomelo", 48.19, 981
"Sandia", 80.20, 1071
"Uva", 680.64, 273
"Lima", 972.03, 236
"Frutilla", 253.14, 327
"Higo", 2550.78, 104
"Limon", 340.01, 749
"Lima", 1048.85, 192
"Pepino", 34.15, 540
"Higo", 2586.30, 102
"Papa", 13.03, 880
"Manzana", 158.07, 940
"Sandia", 73.22, 738
"Naranja", 16.44, 1040
"Cereza", 1013.77, 206
"Naranja", 14.28, 1190
"Banana", 65.52, 980
"Alcachofa", 150.31, 261
"Naranja", 17.57, 1060
"Esparrago", 646.15, 198
"Banana", 66.94, 1000
"Frutilla", 290.86, 300
"Kinoto", 36.73, 184
"Uva", 716.99, 294
"Alcachofa", 141.21, 243
"Lechuga", 45.08, 873
"Papa", 21.40, 820
"Lechuga", 42.90, 1080
"Coliflor", 29.18, 590
"Brocoli", 337.55, 404
"Zuccini", 91.94, 666
"Alcachofa", 148.74, 345
"Kiwi", 424.40, 428
"Lima", 1274.30, 180
"Palta", 498.81, 525
"Frutilla", 298.26, 291
"Durazno", 146.88, 960
"Zuccini", 75.28, 516
"Naranja", 9.53, 800
"Frambuesa", 2016.37, 91
"Frutilla", 310.71, 240
"Manzana", 169.76, 1060
"Palta", 1116.74, 464
"Zuccini", 100.24, 696
"Lechuga", 44.64, 774
"Morron", 2989.55, 594
"Lima", 1396.14, 210
"Papa", 12.36, 870
"Mandarina", 13.52, 1120
"Manzana", 124.65, 1090
"Durazno", 145.25, 784
"Durazno", 180.02, 720
"Lima", 1365.54, 176
"Kinoto", 37.17, 176
"Zuccini", 51.24, 630
"TomCherry", 576.42, 172
"Berenjena", 41.06, 672
"Choclo", 44.80, 303
"Melon", 118.17, 364
"Choclo", 60.34, 354
"Berenjena", 55.51, 690
"Zanahoria", 37.12, 654
"Repollo", 5.35, 707
"Zanahoria", 24.84, 558
"Zanahoria", 29.26, 480
"Kiwi", 451.73, 340
"Champignon", 3634.86, 92
"Papa", 14.70, 1080
"Tomate", 773.40, 1008
"Apio", 56.25, 261
"Cebolla", 57.78, 856
"Pepino", 40.05, 465
"Acelga", 7.16, 810
"Cereza", 1087.09, 172
"Mandarina", 20.80, 1000
"Manzana", 118.88, 800
"Ajo", 928.62, 83
"Tomate", 711.35, 729
"Durazno", 138.11, 776
"Batata", 14.73, 810
"Kiwi", 452.87, 396
"Berenjena", 50.29, 690
"Morron", 2882.96, 486
"Durazno", 163.34, 824
"Mandarina", 11.80, 1150
"Tomate", 773.34, 729
"Pomelo", 46.15, 1026
"Frutilla", 293.09, 360
"Durazno", 133.66, 776
"Rabanito", 248.81, 336
"Banana", 56.77, 800
"Banana", 80.94, 930
"Naranja", 23.61, 1040
"Durazno", 145.58, 728
"Esparrago", 590.39, 194
"Choclo", 68.22, 330
"Pepino", 27.94, 600
"Brocoli", 361.15, 392
"Zanahoria", 24.27, 708
"Ajo", 899.53, 102
"Mandarina", 24.20, 1170
"Higo", 2454.58, 83
"Naranja", 21.28, 1090
"Zanahoria", 34.17, 540
"Durazno", 170.93, 792
"Uva", 714.13, 324
"Limon", 340.69, 735
"Lima", 1012.75, 224
"Esparrago", 641.20, 212
"Zuccini", 76.81, 510
"Repollo", 2.91, 567
"Pepino", 29.52, 485
"Lima", 1371.39, 192
"Esparrago", 649.46, 210
"Pera", 147.81, 1120
"Frambuesa", 2089.78, 100
"Lima", 1348.72, 196
"Repollo", 6.39, 798
"Limon", 316.09, 742
"Palta", 1173.19, 360
"Naranja", 20.80, 1050
"Choclo", 54.06, 321
"Coliflor", 29.78, 455
"Berenjena", 51.12, 720
"Papa", 16.30, 1190
"Alcachofa", 158.06, 249
"Tomate", 773.51, 954
"Acelga", 24.08, 774
"Apio", 56.01, 357
"Repollo", 4.05, 714
"Cebolla", 75.81, 760
"Frambuesa", 2092.10, 115
"Ajo", 849.89, 95
"Ciruela", 989.63, 882
"Pomelo", 41.65, 909
"Naranja", 18.01, 950
"Durazno", 134.10, 856
"Durazno", 156.59, 696
"Durazno", 241.39, 936
"Morron", 2961.84, 666
"Melon", 107.18, 396
"Durazno", 128.33, 800
"Alcachofa", 144.05, 285
"Repollo", 2.07, 658
"Cereza", 1093.10, 220
"Higo", 2398.04, 88
"Frambuesa", 2043.97, 93
"Melon", 89.77, 472
"Morron", 2890.17, 480
"TomCherry", 540.08, 240
"Zanahoria", 41.83, 660
"Choclo", 59.04, 240
"Lechuga", 36.25, 1071
"Zuccini", 62.97, 666
"Kiwi", 415.50, 336
"Durazno", 139.57, 784
"Acelga", 18.22, 1080
"Ajo", 916.46, 87
"Manzana", 127.95, 1170
"Alcachofa", 143.34, 354
"Naranja", 18.27, 900
"Pera", 153.34, 840
"Durazno", 164.52, 888
"Mandarina", 27.22, 820
"Apio", 49.06, 357
"Uva", 748.17, 258
"Choclo", 69.15, 309
"Batata", 23.74, 1100
"Pomelo", 36.13, 900
"Sandia", 57.90, 1035
"Pomelo", 48.04, 981
"Pepino", 39.17, 405
"Palta", 494.39, 545
"Durazno", 128.02, 704
"Caqui", 818.20, 82
"Palta", 1200.15, 440
"Berenjena", 45.13, 522
"Pepino", 35.47, 490
"Champignon", 3607.22, 89
"Cebolla", 64.63, 656
"Cereza", 1000.22, 232
"Tomate", 717.47, 927
"Cebolla", 80.97, 664
"Naranja", 19.34, 1060
"Lima", 1072.50, 182
"Cereza", 1017.04, 168
"Mandarina", 32.60, 1180
"Acelga", 25.81, 909
"Lima", 1221.98, 176
"Pomelo", 46.66, 855
"Ajo", 876.93, 86
"Repollo", 6.44, 609
"Pera", 140.51, 1140
"Calabaza", 25.25, 696
"Higo", 2541.61, 118
"Limon", 314.53, 819
"Naranja", 14.06, 970
"Rabanito", 211.36, 360
"Batata", 15.36, 870
"Zanahoria", 30.34, 558
"Mandarina", 22.94, 970
"Frutilla", 285.38, 318
"Lechuga", 36.53, 810
"Mandarina", 24.78, 910
"Frambuesa", 1953.02, 81
"Brocoli", 368.11, 468
"Lima", 1219.32, 216
"Morron", 2985.84, 516
"Palta", 509.63, 520
"TomCherry", 528.34, 226
"Ajo", 923.64, 119
"Lima", 1226.72, 216
"Coliflor", 31.43, 470
"Zuccini", 91.84, 564
"Kiwi", 433.83, 324
"Calabaza", 17.73, 768
"Palta", 1118.24, 480
"Alcachofa", 138.97, 243
"Kiwi", 423.37, 372
"Repollo", 6.94, 763
"Limon", 344.50, 756
"Caqui", 791.09, 101
"Alcachofa", 131.21, 339
"Lima", 1367.69, 204
"Tomate", 738.25, 882
"Durazno", 161.82, 640
"Frambuesa", 2053.30, 116
"Cebolla", 71.07, 776
"Zanahoria", 22.57, 600
"Palta", 1158.60, 400
"Palta", 1151.67, 348
"Uva", 718.14, 318
"Palta", 1129.21, 396
"Kinoto", 31.61, 198
"Choclo", 68.01, 327
"Limon", 312.00, 658
"Durazno", 159.20, 832
"Repollo", 4.33, 672
"Papa", 12.28, 910
"Durazno", 188.73, 704
"Pepino", 28.60, 575
"Kiwi", 448.10, 364
"Acelga", 9.83, 729
"Lima", 1012.27, 224
"Choclo", 32.48, 357
"Kiwi", 421.40, 372
"Palta", 460.88, 530
"Calabaza", 24.30, 656
"Kiwi", 425.67, 336
"Banana", 63.95, 1080
"Morron", 2900.49, 570
"Durazno", 167.07, 744
"Brocoli", 351.92, 476
"Pomelo", 49.63, 855
"Calabaza", 29.01, 800
"Esparrago", 595.41, 204
"Naranja", 14.71, 1010
"Manzana", 132.70, 840
"Caqui", 826.61, 88
"Berenjena", 50.26, 564
"Cereza", 1040.29, 202
"Naranja", 18.38, 1090
"Coliflor", 26.81, 400
"Apio", 63.68, 246
"Morron", 2976.22, 510
"Limon", 319.48, 567
"Palta", 457.81, 590
"Repollo", 1.92, 721
"Esparrago", 637.47, 202
"Batata", 20.05, 1160
"Rabanito", 217.39, 333
"Lechuga", 43.51, 999
"Berenjena", 39.70, 510
"Lechuga", 28.54, 1044
"Mandarina", 19.20, 950
"Frutilla", 261.75, 342
"Naranja", 18.51, 960
"Ciruela", 994.49, 900
"Berenjena", 62.09, 600
"Cebolla", 68.38, 696
"Cebolla", 65.99, 912
"Papa", 15.10, 970
"Palta", 468.98, 410
"Papa", 12.91, 1070
"Uva", 647.97, 300
"Limon", 311.68, 812
"Cebolla", 64.90, 856
"Durazno", 183.23, 688
"Caqui", 867.52, 120
"Papa", 13.56, 1010
"Pomelo", 43.36, 819
"Zanahoria", 22.63, 552
"Tomate", 749.91, 981
"Ciruela", 1014.89, 1026
"Melon", 116.46, 408
"Melon", 93.29, 376
"Mandarina", 24.71, 820
"Calabaza", 19.87, 848
"Coliflor", 40.12, 590
"Repollo", 6.84, 679
"Alcachofa", 152.92, 285
"Uva", 739.27, 255
"Morron", 2873.10, 618
"Naranja", 15.77, 1050
"Kiwi", 441.19, 364
"Cereza", 1046.39, 176
"Palta", 513.50, 495
"Limon", 306.91, 770
"Naranja", 13.58, 970
"Higo", 2567.90, 110
"Apio", 65.68, 348
"Palta", 481.64, 420
"Naranja", 20.51, 950
"Caqui", 807.54, 106
"Papa", 16.30, 1070
"Ciruela", 967.89, 1035
"Pera", 137.51, 1000
"Ciruela", 957.90, 1071
"Zuccini", 82.79, 492
"Melon", 92.23, 320
"Durazno", 269.10, 672
"Kinoto", 28.11, 208
"Alcachofa", 135.98, 255
"Pomelo", 45.42, 855
"Pera", 151.96, 1160
"Palta", 1139.34, 448
"Brocoli", 376.23, 404
"Ajo", 893.55, 109
"Naranja", 20.20, 910
"Cebolla", 64.95, 912
"Esparrago", 629.85, 174
"Uva", 711.03, 267
"Frutilla", 289.75, 246
"Zuccini", 77.57, 624
"Banana", 82.33, 850
"Champignon", 3528.68, 113
"Manzana", 155.65, 950
"Melon", 111.05, 384
"Papa", 11.32, 830
"Acelga", 22.21, 909
"Mandarina", 17.09, 970
"TomCherry", 537.00, 176
"Apio", 59.18, 327
"Rabanito", 231.59, 282
"Alcachofa", 129.47, 303
"Papa", 12.68, 990
"Cereza", 1079.38, 222
"Lima", 1036.50, 168
"Mandarina", 16.94, 890
"Naranja", 13.58, 1140
"Kinoto", 28.49, 226
"Lima", 1379.89, 234
"Uva", 705.90, 333
"Palta", 500.74, 525
"Lima", 1048.87, 204
"Frutilla", 305.63, 333
"Kiwi", 395.58, 448
"Sandia", 56.90, 1044
"Champignon", 3519.64, 97
"Durazno", 187.28, 640
"Zanahoria", 34.64, 630
"Tomate", 763.70, 792
"Caqui", 821.91, 82
"Durazno", 179.60, 816
"Pomelo", 41.61, 810
"Batata", 22.73, 1020
"Lechuga", 36.73, 810
"Lechuga", 44.63, 963
"Melon", 101.18, 348
"Pepino", 43.60, 480
"Naranja", 22.34, 1000
"Lima", 1204.18, 212
"Choclo", 67.10, 249
"Calabaza", 23.92, 864
"Melon", 99.12, 360
"Pomelo", 63.60, 738
"Tomate", 736.40, 756
"Pepino", 37.32, 470
"Esparrago", 632.74, 236
"Kiwi", 411.63, 328
"Zuccini", 85.77, 666
"Brocoli", 343.32, 332
"Choclo", 54.33, 336
"Palta", 1127.79, 392
"TomCherry", 547.39, 212
"Morron", 2951.90, 618
"Berenjena", 53.71, 576
"Durazno", 147.22, 888
"Cereza", 997.03, 194
"Pomelo", 37.77, 999
"Repollo", 5.28, 595
"Pepino", 45.24, 555
"Acelga", 19.98, 1080
"Coliflor", 24.41, 445
"Durazno", 286.36, 904
"Alcachofa", 136.70, 321
"Esparrago", 622.57, 170
"Brocoli", 346.34, 344
"Lechuga", 41.41, 891
"Esparrago", 626.01, 198
"Calabaza", 17.99, 824
"Choclo", 70.34, 354
"Choclo", 58.93, 354
"Repollo", 2.13, 700
"Mandarina", 19.89, 1160
"Mandarina", 15.81, 830
